3D Run ID,Shift,swA,swB,tet
705,3,5.11429,2.37143,1.22173
706,3,5.11429,3.05714,1.22173
707,3,5.11429,3.74286,1.22173
708,3,5.11429,4.42857,1.22173
709,3,5.11429,5.11429,1.22173
710,3,5.11429,5.8,1.22173
711,3,5.8,1,1.22173
712,3,5.8,1.68571,1.22173
713,3,5.8,2.37143,1.22173
714,3,5.8,3.05714,1.22173
715,3,5.8,3.74286,1.22173
716,3,5.8,4.42857,1.22173
717,3,5.8,5.11429,1.22173
718,3,5.8,5.8,1.22173
719,3,1,1,1.25664
720,3,1,1.68571,1.25664
721,3,1,2.37143,1.25664
722,3,1,3.05714,1.25664
723,3,1,3.74286,1.25664
724,3,1,4.42857,1.25664
725,3,1,5.11429,1.25664
726,3,1,5.8,1.25664
727,3,1.68571,1,1.25664
728,3,1.68571,1.68571,1.25664
729,3,1.68571,2.37143,1.25664
730,3,1.68571,3.05714,1.25664
731,3,1.68571,3.74286,1.25664
732,3,1.68571,4.42857,1.25664
733,3,1.68571,5.11429,1.25664
734,3,1.68571,5.8,1.25664
735,3,2.37143,1,1.25664
736,3,2.37143,1.68571,1.25664
737,3,2.37143,2.37143,1.25664
738,3,2.37143,3.05714,1.25664
739,3,2.37143,3.74286,1.25664
740,3,2.37143,4.42857,1.25664
741,3,2.37143,5.11429,1.25664
742,3,2.37143,5.8,1.25664
743,3,3.05714,1,1.25664
744,3,3.05714,1.68571,1.25664
745,3,3.05714,2.37143,1.25664
746,3,3.05714,3.05714,1.25664
747,3,3.05714,3.74286,1.25664
748,3,3.05714,4.42857,1.25664
749,3,3.05714,5.11429,1.25664
750,3,3.05714,5.8,1.25664
751,3,3.74286,1,1.25664
752,3,3.74286,1.68571,1.25664
753,3,3.74286,2.37143,1.25664
754,3,3.74286,3.05714,1.25664
755,3,3.74286,3.74286,1.25664
756,3,3.74286,4.42857,1.25664
757,3,3.74286,5.11429,1.25664
758,3,3.74286,5.8,1.25664
759,3,4.42857,1,1.25664
760,3,4.42857,1.68571,1.25664
761,3,4.42857,2.37143,1.25664
762,3,4.42857,3.05714,1.25664
763,3,4.42857,3.74286,1.25664
764,3,4.42857,4.42857,1.25664
765,3,4.42857,5.11429,1.25664
766,3,4.42857,5.8,1.25664
767,3,5.11429,1,1.25664
768,3,5.11429,1.68571,1.25664
769,3,5.11429,2.37143,1.25664
770,3,5.11429,3.05714,1.25664
771,3,5.11429,3.74286,1.25664
772,3,5.11429,4.42857,1.25664
773,3,5.11429,5.11429,1.25664
774,3,5.11429,5.8,1.25664
775,3,5.8,1,1.25664
776,3,5.8,1.68571,1.25664
777,3,5.8,2.37143,1.25664
778,3,5.8,3.05714,1.25664
779,3,5.8,3.74286,1.25664
780,3,5.8,4.42857,1.25664
781,3,5.8,5.11429,1.25664
782,3,5.8,5.8,1.25664
783,3,1,1,1.29154
784,3,1,1.68571,1.29154
785,3,1,2.37143,1.29154
786,3,1,3.05714,1.29154
787,3,1,3.74286,1.29154
788,3,1,4.42857,1.29154
789,3,1,5.11429,1.29154
790,3,1,5.8,1.29154
791,3,1.68571,1,1.29154
792,3,1.68571,1.68571,1.29154
793,3,1.68571,2.37143,1.29154
794,3,1.68571,3.05714,1.29154
795,3,1.68571,3.74286,1.29154
796,3,1.68571,4.42857,1.29154
797,3,1.68571,5.11429,1.29154
798,3,1.68571,5.8,1.29154
799,3,2.37143,1,1.29154
800,3,2.37143,1.68571,1.29154
801,3,2.37143,2.37143,1.29154
802,3,2.37143,3.05714,1.29154
803,3,2.37143,3.74286,1.29154
804,3,2.37143,4.42857,1.29154
805,3,2.37143,5.11429,1.29154
806,3,2.37143,5.8,1.29154
807,3,3.05714,1,1.29154
808,3,3.05714,1.68571,1.29154
809,3,3.05714,2.37143,1.29154
810,3,3.05714,3.05714,1.29154
811,3,3.05714,3.74286,1.29154
812,3,3.05714,4.42857,1.29154
813,3,3.05714,5.11429,1.29154
814,3,3.05714,5.8,1.29154
815,3,3.74286,1,1.29154
816,3,3.74286,1.68571,1.29154
817,3,3.74286,2.37143,1.29154
818,3,3.74286,3.05714,1.29154
819,3,3.74286,3.74286,1.29154
820,3,3.74286,4.42857,1.29154
821,3,3.74286,5.11429,1.29154
822,3,3.74286,5.8,1.29154
823,3,4.42857,1,1.29154
824,3,4.42857,1.68571,1.29154
825,3,4.42857,2.37143,1.29154
826,3,4.42857,3.05714,1.29154
827,3,4.42857,3.74286,1.29154
828,3,4.42857,4.42857,1.29154
829,3,4.42857,5.11429,1.29154
830,3,4.42857,5.8,1.29154
831,3,5.11429,1,1.29154
832,3,5.11429,1.68571,1.29154
833,3,5.11429,2.37143,1.29154
834,3,5.11429,3.05714,1.29154
835,3,5.11429,3.74286,1.29154
836,3,5.11429,4.42857,1.29154
837,3,5.11429,5.11429,1.29154
838,3,5.11429,5.8,1.29154
839,3,5.8,1,1.29154
840,3,5.8,1.68571,1.29154
841,3,5.8,2.37143,1.29154
842,3,5.8,3.05714,1.29154
843,3,5.8,3.74286,1.29154
844,3,5.8,4.42857,1.29154
845,3,5.8,5.11429,1.29154
846,3,5.8,5.8,1.29154
847,3,1,1,1.32645
848,3,1,1.68571,1.32645
849,3,1,2.37143,1.32645
850,3,1,3.05714,1.32645
851,3,1,3.74286,1.32645
852,3,1,4.42857,1.32645
853,3,1,5.11429,1.32645
854,3,1,5.8,1.32645
855,3,1.68571,1,1.32645
856,3,1.68571,1.68571,1.32645
857,3,1.68571,2.37143,1.32645
858,3,1.68571,3.05714,1.32645
859,3,1.68571,3.74286,1.32645
860,3,1.68571,4.42857,1.32645
861,3,1.68571,5.11429,1.32645
862,3,1.68571,5.8,1.32645
863,3,2.37143,1,1.32645
864,3,2.37143,1.68571,1.32645
865,3,2.37143,2.37143,1.32645
866,3,2.37143,3.05714,1.32645
867,3,2.37143,3.74286,1.32645
868,3,2.37143,4.42857,1.32645
869,3,2.37143,5.11429,1.32645
870,3,2.37143,5.8,1.32645
871,3,3.05714,1,1.32645
872,3,3.05714,1.68571,1.32645
873,3,3.05714,2.37143,1.32645
874,3,3.05714,3.05714,1.32645
875,3,3.05714,3.74286,1.32645
876,3,3.05714,4.42857,1.32645
877,3,3.05714,5.11429,1.32645
878,3,3.05714,5.8,1.32645
879,3,3.74286,1,1.32645
880,3,3.74286,1.68571,1.32645
881,3,3.74286,2.37143,1.32645
882,3,3.74286,3.05714,1.32645
883,3,3.74286,3.74286,1.32645
884,3,3.74286,4.42857,1.32645
885,3,3.74286,5.11429,1.32645
886,3,3.74286,5.8,1.32645
887,3,4.42857,1,1.32645
888,3,4.42857,1.68571,1.32645
889,3,4.42857,2.37143,1.32645
890,3,4.42857,3.05714,1.32645
891,3,4.42857,3.74286,1.32645
892,3,4.42857,4.42857,1.32645
893,3,4.42857,5.11429,1.32645
894,3,4.42857,5.8,1.32645
895,3,5.11429,1,1.32645
896,3,5.11429,1.68571,1.32645
897,3,5.11429,2.37143,1.32645
898,3,5.11429,3.05714,1.32645
899,3,5.11429,3.74286,1.32645
900,3,5.11429,4.42857,1.32645
901,3,5.11429,5.11429,1.32645
902,3,5.11429,5.8,1.32645
903,3,5.8,1,1.32645
904,3,5.8,1.68571,1.32645
905,3,5.8,2.37143,1.32645
906,3,5.8,3.05714,1.32645
907,3,5.8,3.74286,1.32645
908,3,5.8,4.42857,1.32645
909,3,5.8,5.11429,1.32645
910,3,5.8,5.8,1.32645
911,3,1,1,1.36136
912,3,1,1.68571,1.36136
913,3,1,2.37143,1.36136
914,3,1,3.05714,1.36136
915,3,1,3.74286,1.36136
916,3,1,4.42857,1.36136
917,3,1,5.11429,1.36136
918,3,1,5.8,1.36136
919,3,1.68571,1,1.36136
920,3,1.68571,1.68571,1.36136
921,3,1.68571,2.37143,1.36136
922,3,1.68571,3.05714,1.36136
923,3,1.68571,3.74286,1.36136
924,3,1.68571,4.42857,1.36136
925,3,1.68571,5.11429,1.36136
926,3,1.68571,5.8,1.36136
927,3,2.37143,1,1.36136
928,3,2.37143,1.68571,1.36136
929,3,2.37143,2.37143,1.36136
930,3,2.37143,3.05714,1.36136
931,3,2.37143,3.74286,1.36136
932,3,2.37143,4.42857,1.36136
933,3,2.37143,5.11429,1.36136
934,3,2.37143,5.8,1.36136
935,3,3.05714,1,1.36136
936,3,3.05714,1.68571,1.36136
937,3,3.05714,2.37143,1.36136
938,3,3.05714,3.05714,1.36136
939,3,3.05714,3.74286,1.36136
940,3,3.05714,4.42857,1.36136
941,3,3.05714,5.11429,1.36136
942,3,3.05714,5.8,1.36136
943,3,3.74286,1,1.36136
944,3,3.74286,1.68571,1.36136
945,3,3.74286,2.37143,1.36136
946,3,3.74286,3.05714,1.36136
947,3,3.74286,3.74286,1.36136
948,3,3.74286,4.42857,1.36136
949,3,3.74286,5.11429,1.36136
950,3,3.74286,5.8,1.36136
951,3,4.42857,1,1.36136
952,3,4.42857,1.68571,1.36136
953,3,4.42857,2.37143,1.36136
954,3,4.42857,3.05714,1.36136
955,3,4.42857,3.74286,1.36136
956,3,4.42857,4.42857,1.36136
957,3,4.42857,5.11429,1.36136
958,3,4.42857,5.8,1.36136
959,3,5.11429,1,1.36136
960,3,5.11429,1.68571,1.36136
961,3,5.11429,2.37143,1.36136
962,3,5.11429,3.05714,1.36136
963,3,5.11429,3.74286,1.36136
964,3,5.11429,4.42857,1.36136
965,3,5.11429,5.11429,1.36136
966,3,5.11429,5.8,1.36136
967,3,5.8,1,1.36136
968,3,5.8,1.68571,1.36136
969,3,5.8,2.37143,1.36136
970,3,5.8,3.05714,1.36136
971,3,5.8,3.74286,1.36136
972,3,5.8,4.42857,1.36136
973,3,5.8,5.11429,1.36136
974,3,5.8,5.8,1.36136
975,3,1,1,1.39626
976,3,1,1.68571,1.39626
977,3,1,2.37143,1.39626
978,3,1,3.05714,1.39626
979,3,1,3.74286,1.39626
980,3,1,4.42857,1.39626
981,3,1,5.11429,1.39626
982,3,1,5.8,1.39626
983,3,1.68571,1,1.39626
984,3,1.68571,1.68571,1.39626
985,3,1.68571,2.37143,1.39626
986,3,1.68571,3.05714,1.39626
987,3,1.68571,3.74286,1.39626
988,3,1.68571,4.42857,1.39626
989,3,1.68571,5.11429,1.39626
990,3,1.68571,5.8,1.39626
991,3,2.37143,1,1.39626
992,3,2.37143,1.68571,1.39626
993,3,2.37143,2.37143,1.39626
994,3,2.37143,3.05714,1.39626
995,3,2.37143,3.74286,1.39626
996,3,2.37143,4.42857,1.39626
997,3,2.37143,5.11429,1.39626
998,3,2.37143,5.8,1.39626
999,3,3.05714,1,1.39626
1000,3,3.05714,1.68571,1.39626
1001,3,3.05714,2.37143,1.39626
1002,3,3.05714,3.05714,1.39626
1003,3,3.05714,3.74286,1.39626
1004,3,3.05714,4.42857,1.39626
1005,3,3.05714,5.11429,1.39626
1006,3,3.05714,5.8,1.39626
1007,3,3.74286,1,1.39626
1008,3,3.74286,1.68571,1.39626
1009,3,3.74286,2.37143,1.39626
1010,3,3.74286,3.05714,1.39626
1011,3,3.74286,3.74286,1.39626
1012,3,3.74286,4.42857,1.39626
1013,3,3.74286,5.11429,1.39626
1014,3,3.74286,5.8,1.39626
1015,3,4.42857,1,1.39626
1016,3,4.42857,1.68571,1.39626
1017,3,4.42857,2.37143,1.39626
1018,3,4.42857,3.05714,1.39626
1019,3,4.42857,3.74286,1.39626
1020,3,4.42857,4.42857,1.39626
1021,3,4.42857,5.11429,1.39626
1022,3,4.42857,5.8,1.39626
1023,3,5.11429,1,1.39626
1024,3,5.11429,1.68571,1.39626
1025,3,5.11429,2.37143,1.39626
1026,3,5.11429,3.05714,1.39626
1027,3,5.11429,3.74286,1.39626
1028,3,5.11429,4.42857,1.39626
1029,3,5.11429,5.11429,1.39626
1030,3,5.11429,5.8,1.39626
1031,3,5.8,1,1.39626
1032,3,5.8,1.68571,1.39626
1033,3,5.8,2.37143,1.39626
1034,3,5.8,3.05714,1.39626
1035,3,5.8,3.74286,1.39626
1036,3,5.8,4.42857,1.39626
1037,3,5.8,5.11429,1.39626
1038,3,5.8,5.8,1.39626
1039,3.5,0.8,0.8,1.22173
1040,3.5,0.8,1.65714,1.22173
1041,3.5,0.8,2.51429,1.22173
1042,3.5,0.8,3.37143,1.22173
1043,3.5,0.8,4.22857,1.22173
1044,3.5,0.8,5.08571,1.22173
1045,3.5,0.8,5.94286,1.22173
1046,3.5,0.8,6.8,1.22173
1047,3.5,1.65714,0.8,1.22173
1048,3.5,1.65714,1.65714,1.22173
1049,3.5,1.65714,2.51429,1.22173
1050,3.5,1.65714,3.37143,1.22173
1051,3.5,1.65714,4.22857,1.22173
1052,3.5,1.65714,5.08571,1.22173
1053,3.5,1.65714,5.94286,1.22173
1054,3.5,1.65714,6.8,1.22173
1055,3.5,2.51429,0.8,1.22173
1056,3.5,2.51429,1.65714,1.22173
1057,3.5,2.51429,2.51429,1.22173
1058,3.5,2.51429,3.37143,1.22173
1059,3.5,2.51429,4.22857,1.22173
1060,3.5,2.51429,5.08571,1.22173
1061,3.5,2.51429,5.94286,1.22173
1062,3.5,2.51429,6.8,1.22173
1063,3.5,3.37143,0.8,1.22173
1064,3.5,3.37143,1.65714,1.22173
1065,3.5,3.37143,2.51429,1.22173
1066,3.5,3.37143,3.37143,1.22173
1067,3.5,3.37143,4.22857,1.22173
1068,3.5,3.37143,5.08571,1.22173
1069,3.5,3.37143,5.94286,1.22173
1070,3.5,3.37143,6.8,1.22173
1071,3.5,4.22857,0.8,1.22173
1072,3.5,4.22857,1.65714,1.22173
1073,3.5,4.22857,2.51429,1.22173
1074,3.5,4.22857,3.37143,1.22173
1075,3.5,4.22857,4.22857,1.22173
1076,3.5,4.22857,5.08571,1.22173
1077,3.5,4.22857,5.94286,1.22173
1078,3.5,4.22857,6.8,1.22173
1079,3.5,5.08571,0.8,1.22173
1080,3.5,5.08571,1.65714,1.22173
1081,3.5,5.08571,2.51429,1.22173
1082,3.5,5.08571,3.37143,1.22173
1083,3.5,5.08571,4.22857,1.22173
1084,3.5,5.08571,5.08571,1.22173
1085,3.5,5.08571,5.94286,1.22173
1086,3.5,5.08571,6.8,1.22173
1087,3.5,5.94286,0.8,1.22173
1088,3.5,5.94286,1.65714,1.22173
1089,3.5,5.94286,2.51429,1.22173
1090,3.5,5.94286,3.37143,1.22173
1091,3.5,5.94286,4.22857,1.22173
1092,3.5,5.94286,5.08571,1.22173
1093,3.5,5.94286,5.94286,1.22173
1094,3.5,5.94286,6.8,1.22173
1095,3.5,6.8,0.8,1.22173
1096,3.5,6.8,1.65714,1.22173
1097,3.5,6.8,2.51429,1.22173
1098,3.5,6.8,3.37143,1.22173
1099,3.5,6.8,4.22857,1.22173
1100,3.5,6.8,5.08571,1.22173
1101,3.5,6.8,5.94286,1.22173
1102,3.5,6.8,6.8,1.22173
1103,3.5,0.8,0.8,1.25664
1104,3.5,0.8,1.65714,1.25664
1105,3.5,0.8,2.51429,1.25664
1106,3.5,0.8,3.37143,1.25664
1107,3.5,0.8,4.22857,1.25664
1108,3.5,0.8,5.08571,1.25664
1109,3.5,0.8,5.94286,1.25664
1110,3.5,0.8,6.8,1.25664
1111,3.5,1.65714,0.8,1.25664
1112,3.5,1.65714,1.65714,1.25664
1113,3.5,1.65714,2.51429,1.25664
1114,3.5,1.65714,3.37143,1.25664
1115,3.5,1.65714,4.22857,1.25664
1116,3.5,1.65714,5.08571,1.25664
1117,3.5,1.65714,5.94286,1.25664
1118,3.5,1.65714,6.8,1.25664
1119,3.5,2.51429,0.8,1.25664
1120,3.5,2.51429,1.65714,1.25664
1121,3.5,2.51429,2.51429,1.25664
1122,3.5,2.51429,3.37143,1.25664
1123,3.5,2.51429,4.22857,1.25664
1124,3.5,2.51429,5.08571,1.25664
1125,3.5,2.51429,5.94286,1.25664
1126,3.5,2.51429,6.8,1.25664
1127,3.5,3.37143,0.8,1.25664
1128,3.5,3.37143,1.65714,1.25664
1129,3.5,3.37143,2.51429,1.25664
1130,3.5,3.37143,3.37143,1.25664
1131,3.5,3.37143,4.22857,1.25664
1132,3.5,3.37143,5.08571,1.25664
1133,3.5,3.37143,5.94286,1.25664
1134,3.5,3.37143,6.8,1.25664
1135,3.5,4.22857,0.8,1.25664
1136,3.5,4.22857,1.65714,1.25664
1137,3.5,4.22857,2.51429,1.25664
1138,3.5,4.22857,3.37143,1.25664
1139,3.5,4.22857,4.22857,1.25664
1140,3.5,4.22857,5.08571,1.25664
1141,3.5,4.22857,5.94286,1.25664
1142,3.5,4.22857,6.8,1.25664
1143,3.5,5.08571,0.8,1.25664
1144,3.5,5.08571,1.65714,1.25664
1145,3.5,5.08571,2.51429,1.25664
1146,3.5,5.08571,3.37143,1.25664
1147,3.5,5.08571,4.22857,1.25664
1148,3.5,5.08571,5.08571,1.25664
1149,3.5,5.08571,5.94286,1.25664
1150,3.5,5.08571,6.8,1.25664
1151,3.5,5.94286,0.8,1.25664
1152,3.5,5.94286,1.65714,1.25664
1153,3.5,5.94286,2.51429,1.25664
1154,3.5,5.94286,3.37143,1.25664
1155,3.5,5.94286,4.22857,1.25664
1156,3.5,5.94286,5.08571,1.25664
1157,3.5,5.94286,5.94286,1.25664
1158,3.5,5.94286,6.8,1.25664
1159,3.5,6.8,0.8,1.25664
1160,3.5,6.8,1.65714,1.25664
1161,3.5,6.8,2.51429,1.25664
1162,3.5,6.8,3.37143,1.25664
1163,3.5,6.8,4.22857,1.25664
1164,3.5,6.8,5.08571,1.25664
1165,3.5,6.8,5.94286,1.25664
1166,3.5,6.8,6.8,1.25664
1167,3.5,0.8,0.8,1.29154
1168,3.5,0.8,1.65714,1.29154
1169,3.5,0.8,2.51429,1.29154
1170,3.5,0.8,3.37143,1.29154
1171,3.5,0.8,4.22857,1.29154
1172,3.5,0.8,5.08571,1.29154
1173,3.5,0.8,5.94286,1.29154
1174,3.5,0.8,6.8,1.29154
1175,3.5,1.65714,0.8,1.29154
1176,3.5,1.65714,1.65714,1.29154
1177,3.5,1.65714,2.51429,1.29154
1178,3.5,1.65714,3.37143,1.29154
1179,3.5,1.65714,4.22857,1.29154
1180,3.5,1.65714,5.08571,1.29154
1181,3.5,1.65714,5.94286,1.29154
1182,3.5,1.65714,6.8,1.29154
1183,3.5,2.51429,0.8,1.29154
1184,3.5,2.51429,1.65714,1.29154
1185,3.5,2.51429,2.51429,1.29154
1186,3.5,2.51429,3.37143,1.29154
1187,3.5,2.51429,4.22857,1.29154
1188,3.5,2.51429,5.08571,1.29154
1189,3.5,2.51429,5.94286,1.29154
1190,3.5,2.51429,6.8,1.29154
1191,3.5,3.37143,0.8,1.29154
1192,3.5,3.37143,1.65714,1.29154
1193,3.5,3.37143,2.51429,1.29154
1194,3.5,3.37143,3.37143,1.29154
1195,3.5,3.37143,4.22857,1.29154
1196,3.5,3.37143,5.08571,1.29154
1197,3.5,3.37143,5.94286,1.29154
1198,3.5,3.37143,6.8,1.29154
1199,3.5,4.22857,0.8,1.29154
1200,3.5,4.22857,1.65714,1.29154
1201,3.5,4.22857,2.51429,1.29154
1202,3.5,4.22857,3.37143,1.29154
1203,3.5,4.22857,4.22857,1.29154
1204,3.5,4.22857,5.08571,1.29154
1205,3.5,4.22857,5.94286,1.29154
1206,3.5,4.22857,6.8,1.29154
1207,3.5,5.08571,0.8,1.29154
1208,3.5,5.08571,1.65714,1.29154
1209,3.5,5.08571,2.51429,1.29154
1210,3.5,5.08571,3.37143,1.29154
1211,3.5,5.08571,4.22857,1.29154
1212,3.5,5.08571,5.08571,1.29154
1213,3.5,5.08571,5.94286,1.29154
1214,3.5,5.08571,6.8,1.29154
1215,3.5,5.94286,0.8,1.29154
1216,3.5,5.94286,1.65714,1.29154
1217,3.5,5.94286,2.51429,1.29154
1218,3.5,5.94286,3.37143,1.29154
1219,3.5,5.94286,4.22857,1.29154
1220,3.5,5.94286,5.08571,1.29154
1221,3.5,5.94286,5.94286,1.29154
1222,3.5,5.94286,6.8,1.29154
1223,3.5,6.8,0.8,1.29154
1224,3.5,6.8,1.65714,1.29154
1225,3.5,6.8,2.51429,1.29154
1226,3.5,6.8,3.37143,1.29154
1227,3.5,6.8,4.22857,1.29154
1228,3.5,6.8,5.08571,1.29154
1229,3.5,6.8,5.94286,1.29154
1230,3.5,6.8,6.8,1.29154
1231,3.5,0.8,0.8,1.32645
1232,3.5,0.8,1.65714,1.32645
1233,3.5,0.8,2.51429,1.32645
1234,3.5,0.8,3.37143,1.32645
1235,3.5,0.8,4.22857,1.32645
1236,3.5,0.8,5.08571,1.32645
1237,3.5,0.8,5.94286,1.32645
1238,3.5,0.8,6.8,1.32645
1239,3.5,1.65714,0.8,1.32645
1240,3.5,1.65714,1.65714,1.32645
1241,3.5,1.65714,2.51429,1.32645
1242,3.5,1.65714,3.37143,1.32645
1243,3.5,1.65714,4.22857,1.32645
1244,3.5,1.65714,5.08571,1.32645
1245,3.5,1.65714,5.94286,1.32645
1246,3.5,1.65714,6.8,1.32645
1247,3.5,2.51429,0.8,1.32645
1248,3.5,2.51429,1.65714,1.32645
1249,3.5,2.51429,2.51429,1.32645
1250,3.5,2.51429,3.37143,1.32645
1251,3.5,2.51429,4.22857,1.32645
1252,3.5,2.51429,5.08571,1.32645
1253,3.5,2.51429,5.94286,1.32645
1254,3.5,2.51429,6.8,1.32645
1255,3.5,3.37143,0.8,1.32645
1256,3.5,3.37143,1.65714,1.32645
1257,3.5,3.37143,2.51429,1.32645
1258,3.5,3.37143,3.37143,1.32645
1259,3.5,3.37143,4.22857,1.32645
1260,3.5,3.37143,5.08571,1.32645
1261,3.5,3.37143,5.94286,1.32645
1262,3.5,3.37143,6.8,1.32645
1263,3.5,4.22857,0.8,1.32645
1264,3.5,4.22857,1.65714,1.32645
1265,3.5,4.22857,2.51429,1.32645
1266,3.5,4.22857,3.37143,1.32645
1267,3.5,4.22857,4.22857,1.32645
1268,3.5,4.22857,5.08571,1.32645
1269,3.5,4.22857,5.94286,1.32645
1270,3.5,4.22857,6.8,1.32645
1271,3.5,5.08571,0.8,1.32645
1272,3.5,5.08571,1.65714,1.32645
1273,3.5,5.08571,2.51429,1.32645
1274,3.5,5.08571,3.37143,1.32645
1275,3.5,5.08571,4.22857,1.32645
1276,3.5,5.08571,5.08571,1.32645
1277,3.5,5.08571,5.94286,1.32645
1278,3.5,5.08571,6.8,1.32645
1279,3.5,5.94286,0.8,1.32645
1280,3.5,5.94286,1.65714,1.32645
1281,3.5,5.94286,2.51429,1.32645
1282,3.5,5.94286,3.37143,1.32645
1283,3.5,5.94286,4.22857,1.32645
1284,3.5,5.94286,5.08571,1.32645
1285,3.5,5.94286,5.94286,1.32645
1286,3.5,5.94286,6.8,1.32645
1287,3.5,6.8,0.8,1.32645
1288,3.5,6.8,1.65714,1.32645
1289,3.5,6.8,2.51429,1.32645
1290,3.5,6.8,3.37143,1.32645
1291,3.5,6.8,4.22857,1.32645
1292,3.5,6.8,5.08571,1.32645
1293,3.5,6.8,5.94286,1.32645
1294,3.5,6.8,6.8,1.32645
1295,3.5,0.8,0.8,1.36136
1296,3.5,0.8,1.65714,1.36136
1297,3.5,0.8,2.51429,1.36136
1298,3.5,0.8,3.37143,1.36136
1299,3.5,0.8,4.22857,1.36136
1300,3.5,0.8,5.08571,1.36136
1301,3.5,0.8,5.94286,1.36136
1302,3.5,0.8,6.8,1.36136
1303,3.5,1.65714,0.8,1.36136
1304,3.5,1.65714,1.65714,1.36136
1305,3.5,1.65714,2.51429,1.36136
1306,3.5,1.65714,3.37143,1.36136
1307,3.5,1.65714,4.22857,1.36136
1308,3.5,1.65714,5.08571,1.36136
1309,3.5,1.65714,5.94286,1.36136
1310,3.5,1.65714,6.8,1.36136
1311,3.5,2.51429,0.8,1.36136
1312,3.5,2.51429,1.65714,1.36136
1313,3.5,2.51429,2.51429,1.36136
1314,3.5,2.51429,3.37143,1.36136
1315,3.5,2.51429,4.22857,1.36136
1316,3.5,2.51429,5.08571,1.36136
1317,3.5,2.51429,5.94286,1.36136
1318,3.5,2.51429,6.8,1.36136
1319,3.5,3.37143,0.8,1.36136
1320,3.5,3.37143,1.65714,1.36136
1321,3.5,3.37143,2.51429,1.36136
1322,3.5,3.37143,3.37143,1.36136
1323,3.5,3.37143,4.22857,1.36136
1324,3.5,3.37143,5.08571,1.36136
1325,3.5,3.37143,5.94286,1.36136
1326,3.5,3.37143,6.8,1.36136
1327,3.5,4.22857,0.8,1.36136
1328,3.5,4.22857,1.65714,1.36136
1329,3.5,4.22857,2.51429,1.36136
1330,3.5,4.22857,3.37143,1.36136
1331,3.5,4.22857,4.22857,1.36136
1332,3.5,4.22857,5.08571,1.36136
1333,3.5,4.22857,5.94286,1.36136
1334,3.5,4.22857,6.8,1.36136
1335,3.5,5.08571,0.8,1.36136
1336,3.5,5.08571,1.65714,1.36136
1337,3.5,5.08571,2.51429,1.36136
1338,3.5,5.08571,3.37143,1.36136
1339,3.5,5.08571,4.22857,1.36136
1340,3.5,5.08571,5.08571,1.36136
1341,3.5,5.08571,5.94286,1.36136
1342,3.5,5.08571,6.8,1.36136
1343,3.5,5.94286,0.8,1.36136
1344,3.5,5.94286,1.65714,1.36136
1345,3.5,5.94286,2.51429,1.36136
1346,3.5,5.94286,3.37143,1.36136
1347,3.5,5.94286,4.22857,1.36136
1348,3.5,5.94286,5.08571,1.36136
1349,3.5,5.94286,5.94286,1.36136
1350,3.5,5.94286,6.8,1.36136
1351,3.5,6.8,0.8,1.36136
1352,3.5,6.8,1.65714,1.36136
1353,3.5,6.8,2.51429,1.36136
1354,3.5,6.8,3.37143,1.36136
1355,3.5,6.8,4.22857,1.36136
1356,3.5,6.8,5.08571,1.36136
1357,3.5,6.8,5.94286,1.36136
1358,3.5,6.8,6.8,1.36136
1359,3.5,0.8,0.8,1.39626
1360,3.5,0.8,1.65714,1.39626
1361,3.5,0.8,2.51429,1.39626
1362,3.5,0.8,3.37143,1.39626
1363,3.5,0.8,4.22857,1.39626
1364,3.5,0.8,5.08571,1.39626
1365,3.5,0.8,5.94286,1.39626
1366,3.5,0.8,6.8,1.39626
1367,3.5,1.65714,0.8,1.39626
1368,3.5,1.65714,1.65714,1.39626
1369,3.5,1.65714,2.51429,1.39626
1370,3.5,1.65714,3.37143,1.39626
1371,3.5,1.65714,4.22857,1.39626
1372,3.5,1.65714,5.08571,1.39626
1373,3.5,1.65714,5.94286,1.39626
1374,3.5,1.65714,6.8,1.39626
1375,3.5,2.51429,0.8,1.39626
1376,3.5,2.51429,1.65714,1.39626
1377,3.5,2.51429,2.51429,1.39626
1378,3.5,2.51429,3.37143,1.39626
1379,3.5,2.51429,4.22857,1.39626
1380,3.5,2.51429,5.08571,1.39626
1381,3.5,2.51429,5.94286,1.39626
1382,3.5,2.51429,6.8,1.39626
1383,3.5,3.37143,0.8,1.39626
1384,3.5,3.37143,1.65714,1.39626
1385,3.5,3.37143,2.51429,1.39626
1386,3.5,3.37143,3.37143,1.39626
1387,3.5,3.37143,4.22857,1.39626
1388,3.5,3.37143,5.08571,1.39626
1389,3.5,3.37143,5.94286,1.39626
1390,3.5,3.37143,6.8,1.39626
1391,3.5,4.22857,0.8,1.39626
1392,3.5,4.22857,1.65714,1.39626
1393,3.5,4.22857,2.51429,1.39626
1394,3.5,4.22857,3.37143,1.39626
1395,3.5,4.22857,4.22857,1.39626
1396,3.5,4.22857,5.08571,1.39626
1397,3.5,4.22857,5.94286,1.39626
1398,3.5,4.22857,6.8,1.39626
1399,3.5,5.08571,0.8,1.39626
1400,3.5,5.08571,1.65714,1.39626
1401,3.5,5.08571,2.51429,1.39626
1402,3.5,5.08571,3.37143,1.39626
1403,3.5,5.08571,4.22857,1.39626
1404,3.5,5.08571,5.08571,1.39626
1405,3.5,5.08571,5.94286,1.39626
1406,3.5,5.08571,6.8,1.39626
